Handle,Title,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,SKU
wisgate-soho-lite-lorawan-gateway-rak7266,WisGate Soho Lite | 8-Channel Indoor Gateway for LoRaWAN® | RAK7266,Frequency,900MHz for US915/AU915/KR920/AS923,LTE Option,LTE with built-in antenna CAT1 (EG915Q-NA) for North America,Power plug Option,US Power Plug,716220
wisgate-soho-lite-lorawan-gateway-rak7266,WisGate Soho Lite | 8-Channel Indoor Gateway for LoRaWAN® | RAK7266,Frequency,900MHz for US915/AU915/KR920/AS923,LTE Option,LTE with  built-in antenna CAT1 (EG915U-EU) for EMEA region (Europe/ Middle East/ Africa/ Brazil/ New Zealand and Australia),Power plug Option,US Power Plug,716221
wisgate-soho-lite-lorawan-gateway-rak7266,WisGate Soho Lite | 8-Channel Indoor Gateway for LoRaWAN® | RAK7266,Frequency,900MHz for US915/AU915/KR920/AS923,LTE Option,LTE with  built-in antenna CAT1 (EG915U-EU) for EMEA region (Europe/ Middle East/ Africa/ Brazil/ New Zealand and Australia),Power plug Option,US Power Plug,716221
wisgate-soho-lite-lorawan-gateway-rak7266,WisGate Soho Lite | 8-Channel Indoor Gateway for LoRaWAN® | RAK7266,Frequency,900MHz for US915/AU915/KR920/AS923,LTE Option,LTE with  built-in antenna CAT1 (EG915U-EU) for EMEA region (Europe/ Middle East/ Africa/ Brazil/ New Zealand and Australia),Power plug Option,US Power Plug,716221
wisgate-soho-lite-lorawan-gateway-rak7266,WisGate Soho Lite | 8-Channel Indoor Gateway for LoRaWAN® | RAK7266,Frequency,900MHz for US915/AU915/KR920/AS923,LTE Option,LTE with  built-in antenna CAT1 (EG915U-EU) for EMEA region (Europe/ Middle East/ Africa/ Brazil/ New Zealand and Australia),Power plug Option,US Power Plug,716221
wisgate-soho-lite-lorawan-gateway-rak7266,WisGate Soho Lite | 8-Channel Indoor Gateway for LoRaWAN® | RAK7266,Frequency,900MHz for US915/AU915/KR920/AS923,LTE Option,LTE with  built-in antenna CAT1 (EG915U-EU) for EMEA region (Europe/ Middle East/ Africa/ Brazil/ New Zealand and Australia),Power plug Option,UK Power Plug,716223
wisgate-soho-lite-lorawan-gateway-rak7266,WisGate Soho Lite | 8-Channel Indoor Gateway for LoRaWAN® | RAK7266,Frequency,900MHz for US915/AU915/KR920/AS923,LTE Option,LTE with  built-in antenna CAT1 (EG915U-EU) for EMEA region (Europe/ Middle East/ Africa/ Brazil/ New Zealand and Australia),Power plug Option,UK Power Plug,716223
wisgate-soho-lite-lorawan-gateway-rak7266,WisGate Soho Lite | 8-Channel Indoor Gateway for LoRaWAN® | RAK7266,Frequency,900MHz for US915/AU915/KR920/AS923,LTE Option,LTE with  built-in antenna CAT1 (EG915U-EU) for EMEA region (Europe/ Middle East/ Africa/ Brazil/ New Zealand and Australia),Power plug Option,UK Power Plug,716223
wisgate-soho-lite-lorawan-gateway-rak7266,WisGate Soho Lite | 8-Channel Indoor Gateway for LoRaWAN® | RAK7266,Frequency,900MHz for US915/AU915/KR920/AS923,LTE Option,LTE with  built-in antenna CAT1 (EG915U-EU) for EMEA region (Europe/ Middle East/ Africa/ Brazil/ New Zealand and Australia),Power plug Option,UK Power Plug,716223
wisgate-soho-lite-lorawan-gateway-rak7266,WisGate Soho Lite | 8-Channel Indoor Gateway for LoRaWAN® | RAK7266,Frequency,900MHz for US915/AU915/KR920/AS923,LTE Option,LTE with  built-in antenna CAT1 (EG915U-EU) for EMEA region (Europe/ Middle East/ Africa/ Brazil/ New Zealand and Australia),Power plug Option,EU Power Plug,716224
wisgate-soho-lite-lorawan-gateway-rak7266,WisGate Soho Lite | 8-Channel Indoor Gateway for LoRaWAN® | RAK7266,Frequency,900MHz for US915/AU915/KR920/AS923,LTE Option,LTE with  built-in antenna CAT1 (EG915U-EU) for EMEA region (Europe/ Middle East/ Africa/ Brazil/ New Zealand and Australia),Power plug Option,EU Power Plug,716224
wisgate-soho-lite-lorawan-gateway-rak7266,WisGate Soho Lite | 8-Channel Indoor Gateway for LoRaWAN® | RAK7266,Frequency,900MHz for US915/AU915/KR920/AS923,LTE Option,LTE with  built-in antenna CAT1 (EG915U-EU) for EMEA region (Europe/ Middle East/ Africa/ Brazil/ New Zealand and Australia),Power plug Option,EU Power Plug,716224
wisgate-soho-lite-lorawan-gateway-rak7266,WisGate Soho Lite | 8-Channel Indoor Gateway for LoRaWAN® | RAK7266,Frequency,900MHz for US915/AU915/KR920/AS923,LTE Option,LTE with  built-in antenna CAT1 (EG915U-EU) for EMEA region (Europe/ Middle East/ Africa/ Brazil/ New Zealand and Australia),Power plug Option,EU Power Plug,716224
wisgate-soho-lite-lorawan-gateway-rak7266,WisGate Soho Lite | 8-Channel Indoor Gateway for LoRaWAN® | RAK7266,Frequency,900MHz for US915/AU915/KR920/AS923,LTE Option,LTE with  built-in antenna CAT1 (EG915U-EU) for EMEA region (Europe/ Middle East/ Africa/ Brazil/ New Zealand and Australia),Power plug Option,AU Power Plug,716222
wisgate-soho-lite-lorawan-gateway-rak7266,WisGate Soho Lite | 8-Channel Indoor Gateway for LoRaWAN® | RAK7266,Frequency,900MHz for US915/AU915/KR920/AS923,LTE Option,LTE with  built-in antenna CAT1 (EG915U-EU) for EMEA region (Europe/ Middle East/ Africa/ Brazil/ New Zealand and Australia),Power plug Option,AU Power Plug,716222
wisgate-soho-lite-lorawan-gateway-rak7266,WisGate Soho Lite | 8-Channel Indoor Gateway for LoRaWAN® | RAK7266,Frequency,900MHz for US915/AU915/KR920/AS923,LTE Option,LTE with  built-in antenna CAT1 (EG915U-EU) for EMEA region (Europe/ Middle East/ Africa/ Brazil/ New Zealand and Australia),Power plug Option,AU Power Plug,716222
wisgate-soho-lite-lorawan-gateway-rak7266,WisGate Soho Lite | 8-Channel Indoor Gateway for LoRaWAN® | RAK7266,Frequency,900MHz for US915/AU915/KR920/AS923,LTE Option,LTE with  built-in antenna CAT1 (EG915U-EU) for EMEA region (Europe/ Middle East/ Africa/ Brazil/ New Zealand and Australia),Power plug Option,AU Power Plug,716222
wisgate-soho-lite-lorawan-gateway-rak7266,WisGate Soho Lite | 8-Channel Indoor Gateway for LoRaWAN® | RAK7266,Frequency,900MHz for US915/AU915/KR920/AS923,LTE Option,LTE with built-in antenna CAT1 (EG915U-LA) for Latin America,Power plug Option,US Power Plug,716225
wisgate-soho-lite-lorawan-gateway-rak7266,WisGate Soho Lite | 8-Channel Indoor Gateway for LoRaWAN® | RAK7266,Frequency,900MHz for US915/AU915/KR920/AS923,LTE Option,LTE with built-in antenna CAT1 (EG915U-LA) for Latin America,Power plug Option,US Power Plug,716225
wisgate-soho-lite-lorawan-gateway-rak7266,WisGate Soho Lite | 8-Channel Indoor Gateway for LoRaWAN® | RAK7266,Frequency,900MHz for US915/AU915/KR920/AS923,LTE Option,LTE with built-in antenna CAT1 (EG915U-LA) for Latin America,Power plug Option,US Power Plug,716225
wisgate-soho-lite-lorawan-gateway-rak7266,WisGate Soho Lite | 8-Channel Indoor Gateway for LoRaWAN® | RAK7266,Frequency,900MHz for US915/AU915/KR920/AS923,LTE Option,LTE with built-in antenna CAT1 (EG915U-LA) for Latin America,Power plug Option,US Power Plug,716225
wisgate-soho-lite-lorawan-gateway-rak7266,WisGate Soho Lite | 8-Channel Indoor Gateway for LoRaWAN® | RAK7266,Frequency,900MHz for US915/AU915/KR920/AS923,LTE Option,LTE with built-in antenna CAT1 (EG915U-LA) for Latin America,Power plug Option,UK Power Plug,716227
wisgate-soho-lite-lorawan-gateway-rak7266,WisGate Soho Lite | 8-Channel Indoor Gateway for LoRaWAN® | RAK7266,Frequency,900MHz for US915/AU915/KR920/AS923,LTE Option,LTE with built-in antenna CAT1 (EG915U-LA) for Latin America,Power plug Option,UK Power Plug,716227
wisgate-soho-lite-lorawan-gateway-rak7266,WisGate Soho Lite | 8-Channel Indoor Gateway for LoRaWAN® | RAK7266,Frequency,900MHz for US915/AU915/KR920/AS923,LTE Option,LTE with built-in antenna CAT1 (EG915U-LA) for Latin America,Power plug Option,UK Power Plug,716227
wisgate-soho-lite-lorawan-gateway-rak7266,WisGate Soho Lite | 8-Channel Indoor Gateway for LoRaWAN® | RAK7266,Frequency,900MHz for US915/AU915/KR920/AS923,LTE Option,LTE with built-in antenna CAT1 (EG915U-LA) for Latin America,Power plug Option,UK Power Plug,716227
weather-station-monitoring,"Weather Station Monitoring | Temperature, Humidity, Wind Speed Sensor, Atmospheric Monitoring |  LoRaWAN®/NB-IoT/Cellular IoT",Connectivity,LoRaWAN,Frequency and Power Plug,863-930MHz with UK Power Plug,,,C19043
weather-station-monitoring,"Weather Station Monitoring | Temperature, Humidity, Wind Speed Sensor, Atmospheric Monitoring |  LoRaWAN®/NB-IoT/Cellular IoT",Connectivity,LoRaWAN,Frequency and Power Plug,863-930MHz with UK Power Plug,,,C19043
weather-station-monitoring,"Weather Station Monitoring | Temperature, Humidity, Wind Speed Sensor, Atmospheric Monitoring |  LoRaWAN®/NB-IoT/Cellular IoT",Connectivity,LoRaWAN,Frequency and Power Plug,863-930MHz with UK Power Plug,,,C19043
weather-station-monitoring,"Weather Station Monitoring | Temperature, Humidity, Wind Speed Sensor, Atmospheric Monitoring |  LoRaWAN®/NB-IoT/Cellular IoT",Connectivity,LoRaWAN,Frequency and Power Plug,863-930MHz with UK Power Plug,,,C19043
rak11160-lorawan-module-esp32-stm32wl-wifi-ble,Dual-Core Module for LoRaWAN® with WiFi & BLE | ESP32-C2 + STM32WLE5 Module for Battery-Powered Long-Range IoT | RAK11160,MHF Variant,With MHF4 (RF Pinout is disconnected),Frequency,800MHz for EU868/IN865/RU864,,,105231
rak11160-lorawan-module-esp32-stm32wl-wifi-ble,Dual-Core Module for LoRaWAN® with WiFi & BLE | ESP32-C2 + STM32WLE5 Module for Battery-Powered Long-Range IoT | RAK11160,MHF Variant,With MHF4 (RF Pinout is disconnected),Frequency,800MHz for EU868/IN865/RU864,,,105231
rak11160-lorawan-module-esp32-stm32wl-wifi-ble,Dual-Core Module for LoRaWAN® with WiFi & BLE | ESP32-C2 + STM32WLE5 Module for Battery-Powered Long-Range IoT | RAK11160,MHF Variant,With MHF4 (RF Pinout is disconnected),Frequency,800MHz for EU868/IN865/RU864,,,105231
rak11160-lorawan-module-esp32-stm32wl-wifi-ble,Dual-Core Module for LoRaWAN® with WiFi & BLE | ESP32-C2 + STM32WLE5 Module for Battery-Powered Long-Range IoT | RAK11160,MHF Variant,With MHF4 (RF Pinout is disconnected),Frequency,800MHz for EU868/IN865/RU864,,,105231
rak11160-lorawan-module-esp32-stm32wl-wifi-ble,Dual-Core Module for LoRaWAN® with WiFi & BLE | ESP32-C2 + STM32WLE5 Module for Battery-Powered Long-Range IoT | RAK11160,MHF Variant,With MHF4 (RF Pinout is disconnected),Frequency,900MHz for US915/AU915/KR920/AS923,,,106206
rak11160-lorawan-module-esp32-stm32wl-wifi-ble,Dual-Core Module for LoRaWAN® with WiFi & BLE | ESP32-C2 + STM32WLE5 Module for Battery-Powered Long-Range IoT | RAK11160,MHF Variant,With MHF4 (RF Pinout is disconnected),Frequency,900MHz for US915/AU915/KR920/AS923,,,106206
rak11160-lorawan-module-esp32-stm32wl-wifi-ble,Dual-Core Module for LoRaWAN® with WiFi & BLE | ESP32-C2 + STM32WLE5 Module for Battery-Powered Long-Range IoT | RAK11160,MHF Variant,With MHF4 (RF Pinout is disconnected),Frequency,900MHz for US915/AU915/KR920/AS923,,,106206
rak11160-lorawan-module-esp32-stm32wl-wifi-ble,Dual-Core Module for LoRaWAN® with WiFi & BLE | ESP32-C2 + STM32WLE5 Module for Battery-Powered Long-Range IoT | RAK11160,MHF Variant,With MHF4 (RF Pinout is disconnected),Frequency,900MHz for US915/AU915/KR920/AS923,,,106206
rak11160-lorawan-module-esp32-stm32wl-wifi-ble,Dual-Core Module for LoRaWAN® with WiFi & BLE | ESP32-C2 + STM32WLE5 Module for Battery-Powered Long-Range IoT | RAK11160,MHF Variant,Without MHF4 (Antenna via RF Pinout),Frequency,800MHz for EU868/IN865/RU864,,,305059
rak11160-lorawan-module-esp32-stm32wl-wifi-ble,Dual-Core Module for LoRaWAN® with WiFi & BLE | ESP32-C2 + STM32WLE5 Module for Battery-Powered Long-Range IoT | RAK11160,MHF Variant,Without MHF4 (Antenna via RF Pinout),Frequency,800MHz for EU868/IN865/RU864,,,305059
rak11160-lorawan-module-esp32-stm32wl-wifi-ble,Dual-Core Module for LoRaWAN® with WiFi & BLE | ESP32-C2 + STM32WLE5 Module for Battery-Powered Long-Range IoT | RAK11160,MHF Variant,Without MHF4 (Antenna via RF Pinout),Frequency,800MHz for EU868/IN865/RU864,,,305059
rak11160-lorawan-module-esp32-stm32wl-wifi-ble,Dual-Core Module for LoRaWAN® with WiFi & BLE | ESP32-C2 + STM32WLE5 Module for Battery-Powered Long-Range IoT | RAK11160,MHF Variant,Without MHF4 (Antenna via RF Pinout),Frequency,800MHz for EU868/IN865/RU864,,,305059
rak11160-lorawan-module-esp32-stm32wl-wifi-ble,Dual-Core Module for LoRaWAN® with WiFi & BLE | ESP32-C2 + STM32WLE5 Module for Battery-Powered Long-Range IoT | RAK11160,MHF Variant,Without MHF4 (Antenna via RF Pinout),Frequency,900MHz for US915/AU915/KR920/AS923,,,306058
rak11160-lorawan-module-esp32-stm32wl-wifi-ble,Dual-Core Module for LoRaWAN® with WiFi & BLE | ESP32-C2 + STM32WLE5 Module for Battery-Powered Long-Range IoT | RAK11160,MHF Variant,Without MHF4 (Antenna via RF Pinout),Frequency,900MHz for US915/AU915/KR920/AS923,,,306058
rak11160-lorawan-module-esp32-stm32wl-wifi-ble,Dual-Core Module for LoRaWAN® with WiFi & BLE | ESP32-C2 + STM32WLE5 Module for Battery-Powered Long-Range IoT | RAK11160,MHF Variant,Without MHF4 (Antenna via RF Pinout),Frequency,900MHz for US915/AU915/KR920/AS923,,,306058
rak11160-lorawan-module-esp32-stm32wl-wifi-ble,Dual-Core Module for LoRaWAN® with WiFi & BLE | ESP32-C2 + STM32WLE5 Module for Battery-Powered Long-Range IoT | RAK11160,MHF Variant,Without MHF4 (Antenna via RF Pinout),Frequency,900MHz for US915/AU915/KR920/AS923,,,306058
sensor-probe-io,Sensor Probe IO,Probe IO,Sensor Probe IO with sensor,Variant Sensor,pH Sensor-TPHCCA2000,,,C10025
sensor-probe-io,Sensor Probe IO,Probe IO,Sensor Probe IO with sensor,Variant Sensor,pH Sensor-TPHCCA2000,,,C10025
sensor-probe-io,Sensor Probe IO,Probe IO,Sensor Probe IO with sensor,Variant Sensor,pH Sensor-TPHCCA2000,,,C10025
sensor-probe-io,Sensor Probe IO,Probe IO,Sensor Probe IO with sensor,Variant Sensor,pH Sensor-TPHCCA2000,,,C10025
rak7240-ip65-outdoor-lorawan-gateway,WisGate Edge Prime | IP65 Outdoor Gateway for LoRaWAN® | RAK7240V2/RAK7240CV2,Variant,8 Channels with 4G(EC25-AU for Latin America/Australia/New Zealand)/DC and Battery Plus Support,Frequency,AU915,Logo,Without Logo,717153
rak7240-ip65-outdoor-lorawan-gateway,WisGate Edge Prime | IP65 Outdoor Gateway for LoRaWAN® | RAK7240V2/RAK7240CV2,Variant,8 Channels with 4G(EC25-AU for Latin America/Australia/New Zealand)/DC and Battery Plus Support,Frequency,AU915,Logo,Without Logo,717153
rak7240-ip65-outdoor-lorawan-gateway,WisGate Edge Prime | IP65 Outdoor Gateway for LoRaWAN® | RAK7240V2/RAK7240CV2,Variant,8 Channels with 4G(EC25-AU for Latin America/Australia/New Zealand)/DC and Battery Plus Support,Frequency,AU915,Logo,Without Logo,717153
rak7240-ip65-outdoor-lorawan-gateway,WisGate Edge Prime | IP65 Outdoor Gateway for LoRaWAN® | RAK7240V2/RAK7240CV2,Variant,8 Channels with 4G(EC25-AU for Latin America/Australia/New Zealand)/DC and Battery Plus Support,Frequency,AU915,Logo,Without Logo,717153
rak7268-8-channel-indoor-lorawan-gateway,WisGate Edge Lite 2 | Compact Indoor LoRaWAN® Gateway for Reliable Deployments | RAK7268V2 / RAK7268CV2,Frequency,US915,Power Input,12Vdc Input Only,LTE Option,Without LTE,716127
rak7268-8-channel-indoor-lorawan-gateway,WisGate Edge Lite 2 | Compact Indoor LoRaWAN® Gateway for Reliable Deployments | RAK7268V2 / RAK7268CV2,Frequency,US915,Power Input,12Vdc Input Only,LTE Option,Without LTE,716127
rak7268-8-channel-indoor-lorawan-gateway,WisGate Edge Lite 2 | Compact Indoor LoRaWAN® Gateway for Reliable Deployments | RAK7268V2 / RAK7268CV2,Frequency,US915,Power Input,12Vdc Input Only,LTE Option,Without LTE,716127
rak7268-8-channel-indoor-lorawan-gateway,WisGate Edge Lite 2 | Compact Indoor LoRaWAN® Gateway for Reliable Deployments | RAK7268V2 / RAK7268CV2,Frequency,US915,Power Input,12Vdc Input Only,LTE Option,Without LTE,716127
rak7268-8-channel-indoor-lorawan-gateway,WisGate Edge Lite 2 | Compact Indoor LoRaWAN® Gateway for Reliable Deployments | RAK7268V2 / RAK7268CV2,Frequency,US915,Power Input,12Vdc Input Only,LTE Option,LTE with built-in antenna，Cat4 (EG95-NA) for North America,716128
rak7268-8-channel-indoor-lorawan-gateway,WisGate Edge Lite 2 | Compact Indoor LoRaWAN® Gateway for Reliable Deployments | RAK7268V2 / RAK7268CV2,Frequency,US915,Power Input,12Vdc Input Only,LTE Option,LTE with built-in antenna，Cat4 (EG95-NA) for North America,716128
